coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Mon Apr 04 13:39:09 +0000 2016,Drôme datasprintAAF,,https://docs.google.com/presentation/d/1EGal_v_aePPYpzEmsWyM1cVt8jJqg0MLt2sGrk1_mHE/pub?start=false&loop=false&delayms=3000&slide=id.g7e210a315446ff8a_0#slide=id.g7e210a315446ff8a_0,0,716983446258769920,,,,fr,"Alixan, France",false,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Carte des grèves par secteur d'activité et cartes de densité créées avec les archives de la #Drôme #datasprintAAF https://t.co/a3AxKu58ju,https://twitter.com/lemoulindigital/status/716983446258769920,Thu Jun 17 10:22:38 +0000 2010,lemoulindigital,false,#accompagnement #transition #numérique #coworking #entreprise #innovation pour la #Drôme #frenchtech #intheAlps,363,2260,596,176,Valence - Drôme - France,Le Moulin Digital,lemoulindigital,2087,Paris,http://www.lemoulindigital.fr,false
,Fri Apr 08 09:56:19 +0000 2016,DatasprintAAF,,,1,718376922430980098,jaunedesienne,718374489449488400,556047706,fr,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@jaunedesienne depuis le #DatasprintAAF ls archivistes rêvent de cartes de chaleurs, frises chrono...  @daieuxdailleurs et @seeksanusername",https://twitter.com/macgraveur/status/718376922430980098,Wed Feb 08 12:54:55 +0000 2012,macgraveur,false,"Archiviste, admin de la #TeamAEDA et de l'AAF",4660,1094,963,113,Marseille,Julien Benedetti,macgraveur,8840,Paris,https://fr.linkedin.com/pub/julien-benedetti/86/6aa/282,false
,Tue Apr 05 20:57:18 +0000 2016,AAFtroyes16 datasprintAAF,https://twitter.com/gazetteancetres/status/715895050551619585/photo/1,,0,717456097670479873,,,,fr,,false,2,715895050551619585,gazetteancetres,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @gazetteancetres: #AAFtroyes16 #datasprintAAF Des projets de cartographie ont été menés. https://t.co/ajJcNBEUJk,https://twitter.com/DamienPetermann/status/717456097670479873,Sun Oct 26 10:26:45 +0000 2014,DamienPetermann,false,"Doctorant, #Géographie #Histoire #Tourisme,  #Valorisation du #Patrimoine, #Cartographie numérique, #Musée, #HGIS, Images urbaines, Resp. @imago_jr",5123,781,974,80,Lyon,Damien Petermann,DamienPetermann,12362,Paris,http://imagelyon.hypotheses.org/,false
,Sun Apr 03 18:28:02 +0000 2016,Rennes datasprintAAF AAFtroyes16,,,0,716693758910324738,,,,fr,,,3,715895743618420736,ash_crow,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @sboissel: Exemple de réalisation : l'évolution de #Rennes à travers les permis de construire. #datasprintAAF #AAFtroyes16 https://t.co/…,https://twitter.com/belett/status/716693758910324738,Sun May 03 18:09:14 +0000 2009,belett,false,"wikimédien rennais, ingénieur environnement information data bibliophilie typographie",6679,972,679,105,Rennes,VIGNERON Nicolas,belett,5634,Paris,,false
,Fri Sep 16 09:20:13 +0000 2016,archivCH datasprintAAF archives remix réutilisation,,http://frama.link/datasprint-aas,0,776712281837211648,,,,fr,,false,4,776708891191177218,daieuxdailleurs,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @daieuxdailleurs: #archivCH tout savoir sur le #datasprintAAF  : https://t.co/4M3zyvBhP7 #archives #remix #réutilisation,https://twitter.com/th_schmid/status/776712281837211648,Sat Oct 19 19:17:53 +0000 2013,th_schmid,false,"historiker/historian, latinist, archivar/archivist #archivCH #fridaynightatthearchives #histCH #histBE #ferrealatinitas",12697,1014,581,87,,Thomas Schmid,th_schmid,16984,Bern,https://www.facebook.com/thomas.schmid.76,false
,Tue Apr 05 20:53:36 +0000 2016,datasprintAAF AAFtroyes16,,,0,717455167839453184,,,,fr,,,7,717250901124235265,daieuxdailleurs,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @daieuxdailleurs: En attendant que je finalise l'intro, voici tout de même le storify du #datasprintAAF #AAFtroyes16 https://t.co/yWSt7F…",https://twitter.com/DamienPetermann/status/717455167839453184,Sun Oct 26 10:26:45 +0000 2014,DamienPetermann,false,"Doctorant, #Géographie #Histoire #Tourisme,  #Valorisation du #Patrimoine, #Cartographie numérique, #Musée, #HGIS, Images urbaines, Resp. @imago_jr",5123,781,974,80,Lyon,Damien Petermann,DamienPetermann,12362,Paris,http://imagelyon.hypotheses.org/,false
,Tue Apr 05 21:04:34 +0000 2016,datasprintaaf AAFtroyes16,,,0,717457926626099200,,,,fr,,,5,715895548042166273,LeuLeudo,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @LeuLeudo: Meilleur outil découvert grâce au #datasprintaaf : open refine, pour nettoyer les données, qui a changé ma vie #AAFtroyes16",https://twitter.com/DamienPetermann/status/717457926626099200,Sun Oct 26 10:26:45 +0000 2014,DamienPetermann,false,"Doctorant, #Géographie #Histoire #Tourisme,  #Valorisation du #Patrimoine, #Cartographie numérique, #Musée, #HGIS, Images urbaines, Resp. @imago_jr",5123,781,974,80,Lyon,Damien Petermann,DamienPetermann,12362,Paris,http://imagelyon.hypotheses.org/,false
,Mon May 23 15:02:17 +0000 2016,datasprintAAF,,https://twitter.com/DensInthearchiv/status/734719232315920384,3,734761373582888960,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",#datasprintAAF power!!  https://t.co/KDYrDCwspL,https://twitter.com/daieuxdailleurs/status/734761373582888960,Fri Nov 06 21:52:25 +0000 2009,daieuxdailleurs,false,#archives + #histoire + #généalogie + #geek + #féminisme + #pragmatisme .. un peu #poilàgratter ? Blogging on http://t.co/alQ5g9swfZ,2685,2129,657,248,A l'Ouest,d'aïeux & d'ailleurs,daieuxdailleurs,22723,Paris,http://www.maiwenn-bourdic.fr,false
,Sat Apr 02 17:53:58 +0000 2016,AAFtroyes16 datasprintAAF,,,0,716322799997026304,,,,fr,,,5,715945723146203140,jlcschneider,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @jlcschneider: #AAFtroyes16 #datasprintAAF pour découvrir tous les projets dont ma petite participation aux gifs animés : https://t.co/K…,https://twitter.com/archivist_chloe/status/716322799997026304,Wed Dec 09 20:15:29 +0000 2009,archivist_chloe,false,"#Archiviste passionnée, militante et heureuse! Archivologue en devenir... Mentor du projet #EIG2018 #ArchiFiltre.
Mes tweets n'engagent que moi.",10868,1310,871,57,"Paris, France",Chloé Moser,archivist_chloe,3806,Amsterdam,,false
,Tue Apr 05 04:37:43 +0000 2016,frise AAFTroyes16 datasprintAAF,,,0,717209579206156288,,,,fr,,,3,717095422918070276,daieuxdailleurs,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @daieuxdailleurs: un peu vexée par bug pdt atelier #frise #AAFTroyes16 alors cartographie #datasprintAAF cc @archivesBrest @Monoprix htt…,https://twitter.com/josephine8910/status/717209579206156288,Wed May 18 11:45:15 +0000 2011,josephine8910,false,Documentation // Défi #1J1P// NTIC // Art pariétal // Bases de données // Passion Recherche //RSS //Jurée Vins & Fromages Concours Général Agricole //,37256,581,398,254,Côte Picarde,joséphine,josephine8910,13083,Hawaii,http://www.augustincabot.canalblog.com,false
,Sun Apr 03 11:34:13 +0000 2016,Orléans dataviz datasprintAAF,,https://datasprintaaf.cartodb.com/viz/a013a2e8-f68d-11e5-b040-0e3ff518bd15/public_map https://twitter.com/ArchivesOrleans/statuses/716584792146321408,0,716589617395474432,,,,fr,,false,1,716588078991872000,daieuxdailleurs,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @daieuxdailleurs: Puis #Orléans, tel le phénix... https://t.co/GZX77zh9cC #dataviz #datasprintAAF https://t.co/ToE6cgXVrK",https://twitter.com/CaosCami/status/716589617395474432,Tue May 28 17:48:13 +0000 2013,CaosCami,false,"Archiviste, blogueuse & doctorante en histoire culturelle |  #music #archives #patrimoine #psychologie #généalogie #BD #lutherie #CM",2386,973,534,147,http://caos.blogs.liberation.f,CaosCami,CaosCami,3649,Paris,http://camicaos.com/,false
,Sun Jul 03 20:13:39 +0000 2016,Archives datasprintAAF,,http://dlvr.it/Ljcx4l,0,749697633699172353,,,,en,,false,5,749664155922100224,daieuxdailleurs,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @daieuxdailleurs: [veille] #Archives #datasprintAAF : presentation at the Swiss Open Cultural data hackathon… https://t.co/Yy1yLzFgsm ht…,https://twitter.com/econtesse/status/749697633699172353,Sun Sep 06 09:19:15 +0000 2015,econtesse,false,"Archiviste, domaines: patrimoine bâti, archéologie, territoire et photographie
#archives #archaeology #Heritage #architecture #photography #archivCH",599,229,347,60,Lausanne,Eloi Contesse,econtesse,1249,,,false
,Tue Apr 05 07:35:24 +0000 2016,datasprintAAF AAFtroyes16,,,0,717254296551759872,,,,fr,,,7,717250901124235265,daieuxdailleurs,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @daieuxdailleurs: En attendant que je finalise l'intro, voici tout de même le storify du #datasprintAAF #AAFtroyes16 https://t.co/yWSt7F…",https://twitter.com/CaosCami/status/717254296551759872,Tue May 28 17:48:13 +0000 2013,CaosCami,false,"Archiviste, blogueuse & doctorante en histoire culturelle |  #music #archives #patrimoine #psychologie #généalogie #BD #lutherie #CM",2386,973,534,147,http://caos.blogs.liberation.f,CaosCami,CaosCami,3649,Paris,http://camicaos.com/,false
,Wed Jun 29 18:17:54 +0000 2016,sachezle glamhack datasprintAAF,,https://datasprintaaf.cartodb.com/viz/b6025a3c-f141-11e5-8814-0ecd1babdde5/map,5,748218955823734786,,,,en,,false,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ceci est une ""time scalable heatmap"".. https://t.co/NoHGCcdsIT #sachezle ! prez en anglais p #glamhack finie ! (not so easy!) #datasprintAAF",https://twitter.com/daieuxdailleurs/status/748218955823734786,Fri Nov 06 21:52:25 +0000 2009,daieuxdailleurs,false,#archives + #histoire + #généalogie + #geek + #féminisme + #pragmatisme .. un peu #poilàgratter ? Blogging on http://t.co/alQ5g9swfZ,2685,2129,657,248,A l'Ouest,d'aïeux & d'ailleurs,daieuxdailleurs,22723,Paris,http://www.maiwenn-bourdic.fr,false
,Sun Jul 03 17:06:20 +0000 2016,GLAMhack2016 datasprintAAF,,,0,749650496969908224,,,,fr,,,5,749187574225334272,seeksanusername,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @seeksanusername: Excellente prez de @daieuxdailleurs pour le #GLAMhack2016 autour du #datasprintAAF
-&gt; Réutilisation des archives !
htt…",https://twitter.com/CMFrancoise/status/749650496969908224,Fri Oct 12 16:40:13 +0000 2012,CMFrancoise,false,"#Museums 🔸 #Libraries #ConservationCare | #Heritage #Digital #GLAM #Prints
#Crowdsourcing |  #museomix ex- @Lartdemuser & @Ecoledeschartes Fr/Eng/NL",1712,1069,943,62,"The Hague, NL",Camille Françoise,CMFrancoise,3927,Athens,,false
,Mon Jun 27 06:28:12 +0000 2016,hackathon datasprintAAF glamhack openglam,,,8,747315577459355648,,,,fr,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",1ère participation à un #hackathon et causerie sur #datasprintAAF à Bâle vendredi samedi 😉 #glamhack #openglam,https://twitter.com/daieuxdailleurs/status/747315577459355648,Fri Nov 06 21:52:25 +0000 2009,daieuxdailleurs,false,#archives + #histoire + #généalogie + #geek + #féminisme + #pragmatisme .. un peu #poilàgratter ? Blogging on http://t.co/alQ5g9swfZ,2685,2129,657,248,A l'Ouest,d'aïeux & d'ailleurs,daieuxdailleurs,22723,Paris,http://www.maiwenn-bourdic.fr,false
,Sat Jul 02 20:42:44 +0000 2016,GLAMhack2016 datasprintAAF,,,0,749342563967045632,,,,fr,,,5,749187574225334272,seeksanusername,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @seeksanusername: Excellente prez de @daieuxdailleurs pour le #GLAMhack2016 autour du #datasprintAAF
-&gt; Réutilisation des archives !
htt…",https://twitter.com/earchiviste/status/749342563967045632,Mon Nov 15 08:36:33 +0000 2010,earchiviste,false,"Archiviste dans la sphère électronique
1ère vice présidente de @Archivistes_AAF
Maître de conférences associé @enssib",2800,1035,312,80,,Céline Guyon,earchiviste,2160,,https://www.linkedin.com/profile/preview?locale=en_US&trk=prof-0-sb-preview-primary-button,false
,Fri Sep 16 09:06:44 +0000 2016,archivCH datasprintAAF archives remix réutilisation,,http://frama.link/datasprint-aas,0,776708891191177218,,,,fr,,false,4,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",#archivCH tout savoir sur le #datasprintAAF  : https://t.co/4M3zyvBhP7 #archives #remix #réutilisation,https://twitter.com/daieuxdailleurs/status/776708891191177218,Fri Nov 06 21:52:25 +0000 2009,daieuxdailleurs,false,#archives + #histoire + #généalogie + #geek + #féminisme + #pragmatisme .. un peu #poilàgratter ? Blogging on http://t.co/alQ5g9swfZ,2685,2129,657,248,A l'Ouest,d'aïeux & d'ailleurs,daieuxdailleurs,22723,Paris,http://www.maiwenn-bourdic.fr,false
,Tue Apr 05 12:30:11 +0000 2016,AAFTroyes16 datasprintAAF,,http://forum2016.archivistes.org/blog/2016/04/05/storifies-aaftroyes16/#sthash.EZ8GOmfr.SnZfIBc7.uxfs&st_refDomain=t.co&st_refQuery=/QuVmD3dlQH,1,717328481365987330,,,,ca,,false,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",El que van donar de si a Twitter 3 dies de #AAFTroyes16 Prop de 500 usuaris hi van participar https://t.co/L2zA7HfRMV … #datasprintAAF,https://twitter.com/AHGirona/status/717328481365987330,Tue Nov 15 12:41:20 +0000 2011,AHGirona,false,Arxiu Històric de Girona. Xarxa d'Arxius Comarcals. Departament de Cultura. Generalitat de Catalunya / Ministry of Culture. Government of Catalonia.,3608,2156,547,95,Catalunya,ahgirona,AHGirona,8018,Hawaii,http://cultura.gencat.cat/arxius/ahg,false
,Fri Sep 16 09:29:53 +0000 2016,DatasprintAAF,,,1,776714714772561920,Archivistes_AAF,,600009996,fr,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Archivistes_AAF maintient l'énergie créé par le #DatasprintAAF,https://twitter.com/lchristeller/status/776714714772561920,Tue Feb 19 20:20:25 +0000 2013,lchristeller,false,"Records Manager and Corporate Archivist. 'If You 'Discover' Something in an Archive, It's Not a Discovery'. All views are my own.",1305,579,701,66,"Genève, Suisse",Laurent Christeller,lchristeller,3405,,,false
,Sat Jul 02 11:50:46 +0000 2016,GLAMhack2016 datasprintAAF,,,0,749208693292601344,,,,fr,,,5,749187574225334272,seeksanusername,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @seeksanusername: Excellente prez de @daieuxdailleurs pour le #GLAMhack2016 autour du #datasprintAAF
-&gt; Réutilisation des archives !
htt…",https://twitter.com/QueenArbogasta/status/749208693292601344,Thu Mar 15 19:18:46 +0000 2012,QueenArbogasta,false,"Ex-regina Chartorum. Élève conservateur à @inp_patrimoine. Archives, accessibilité, musique ancienne et #partoutavecmonchienguide.",3511,445,539,35,Paris,Ewozik,QueenArbogasta,2867,Athens,,false
,Tue Apr 05 21:00:13 +0000 2016,AAFtroyes16 datasprintaaf,,,0,717456834282577921,,,,fr,,,3,715896421497630720,peccadille,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @peccadille: #AAFtroyes16 #datasprintaaf Mon projet sur l'aquarelliste francilien A. Capaul avec les AD94 et @Patrimoine78  https://t.co…,https://twitter.com/DamienPetermann/status/717456834282577921,Sun Oct 26 10:26:45 +0000 2014,DamienPetermann,false,"Doctorant, #Géographie #Histoire #Tourisme,  #Valorisation du #Patrimoine, #Cartographie numérique, #Musée, #HGIS, Images urbaines, Resp. @imago_jr",5123,781,974,80,Lyon,Damien Petermann,DamienPetermann,12362,Paris,http://imagelyon.hypotheses.org/,false
,Tue Apr 05 08:23:35 +0000 2016,datasprintAAF AAFtroyes16,,,0,717266419788939264,,,,fr,,,7,717250901124235265,daieuxdailleurs,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @daieuxdailleurs: En attendant que je finalise l'intro, voici tout de même le storify du #datasprintAAF #AAFtroyes16 https://t.co/yWSt7F…",https://twitter.com/tokenheiser/status/717266419788939264,Wed Feb 16 14:11:28 +0000 2011,tokenheiser,false,"Entre #archives et #histoire, en passant par la #Lorraine, le #numérique, la #Genealogie et le #ProjetADAMANT en mode #Agile. Mes tweets n'engagent que moi !",10111,1695,1716,166,France,Sandrine Heiser,tokenheiser,9393,Athens,http://fr.linkedin.com/pub/sandrine-heiser/4b/726/112,false
,Tue Apr 05 09:59:08 +0000 2016,datasprintAAF AAFtroyes16,,,0,717290466006450177,,,,fr,,,7,717250901124235265,daieuxdailleurs,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @daieuxdailleurs: En attendant que je finalise l'intro, voici tout de même le storify du #datasprintAAF #AAFtroyes16 https://t.co/yWSt7F…",https://twitter.com/somozine/status/717290466006450177,Mon Jan 10 18:31:32 +0000 2011,somozine,false,"#Archives #généalogie #puydedome #SaintNazaire #Comics #microentrepreneuse

A la tête de @larchimaide",2856,275,427,30,"Saint-Nazaire, France",Carole Thuilière,somozine,1379,Paris,https://larchimaide.com,false
,Tue Apr 05 11:27:58 +0000 2016,storify datasprintAAF AAFtroyes16,,https://goo.gl/D2a111,4,717312820367462402,,,,fr,,false,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chouette #storify du #datasprintAAF du dernier forum de l'@Archivistes_AAF par @daieuxdailleurs 
https://t.co/KNwbEP5mZS
#AAFtroyes16",https://twitter.com/seeksanusername/status/717312820367462402,Tue Mar 02 14:25:03 +0000 2010,seeksanusername,false,"...is about discovery, no justification #GLAMgeek",7314,2847,975,413,Paris,Courtin Antoine,seeksanusername,14053,Athens,http://goo.gl/KN61wV,false
,Mon Jul 04 06:15:49 +0000 2016,Archives datasprintAAF,,http://dlvr.it/Ljcx4l,0,749849175337172992,,,,en,,false,5,749664155922100224,daieuxdailleurs,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @daieuxdailleurs: [veille] #Archives #datasprintAAF : presentation at the Swiss Open Cultural data hackathon… https://t.co/Yy1yLzFgsm ht…,https://twitter.com/aedaa/status/749849175337172992,Sat Mar 20 19:24:53 +0000 2010,aedaa,false,La page de l'Association des étudiants et de diplômés de la formation en archivistique d'Angers #archives #patrimoine #UnivAngers #emploi #stage #collectifA8,923,787,381,130,Angers,AEDAA,aedaa,6334,Paris,http://www.aedaa.fr,false
,Sun Jul 03 17:51:11 +0000 2016,Archives datasprintAAF,https://twitter.com/BaO_patrimoine/status/749661780998103040/photo/1,http://dlvr.it/Ljcr4l,0,749661780998103040,,,,en,,false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",#Archives #datasprintAAF : presentation at the Swiss Open Cultural data hackathon 2016… https://t.co/LBHJ0LPtYn https://t.co/s5vuvKc9VP,https://twitter.com/BaO_patrimoine/status/749661780998103040,Tue Jul 08 19:47:35 +0000 2014,BaO_patrimoine,false,Boîte à outils #patrimoine #culture #archives sauce #numérique. Photos : https://t.co/NVwJwTqabz et https://t.co/fALA9bp861 / sévit aussi sous @daieuxdailleurs,47,1315,655,128,,Patrimoine&Numérique,BaO_patrimoine,2312,Lisbon,http://www.patrimoine-et-numerique.fr,false
,Tue Sep 06 14:11:02 +0000 2016,médiationnumérique datasprintAAF,,,5,773161591349121024,,,,fr,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Ne quitte plus la Suisse: ap. hackathon à Bâle, JE @vsa_aas à Appenzell, table ronde Accès et #médiationnumérique (rex #datasprintAAF 16/09)",https://twitter.com/daieuxdailleurs/status/773161591349121024,Fri Nov 06 21:52:25 +0000 2009,daieuxdailleurs,false,#archives + #histoire + #généalogie + #geek + #féminisme + #pragmatisme .. un peu #poilàgratter ? Blogging on http://t.co/alQ5g9swfZ,2685,2129,657,248,A l'Ouest,d'aïeux & d'ailleurs,daieuxdailleurs,22723,Paris,http://www.maiwenn-bourdic.fr,false
,Fri Nov 04 14:21:06 +0000 2016,futureMW AAFtroyes16 datasprintaaf,,,0,794545006329663488,,,,fr,,,2,715899250987704320,FranceArchives,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ArchivesFrance: Un projet #futureMW avec des passeports issus des @ArchivesBeaune présenté à #AAFtroyes16 #datasprintaaf  https://t.co/…,https://twitter.com/trojette/status/794545006329663488,Sun Jun 21 00:00:33 +0000 2009,trojette,false,"Civil servant.
ex-@Liberte_LL.
@Debian Dev.
Digital Revolution @sciencespo & @ena_fr.
@cahiers_liberte.
Tweets are my own. RT ≠ endorsement.
Follows @zoubak.",2527,2142,974,118,,M.A. TROJETTE,trojette,8308,Paris,http://adn.diwi.org,false
,Tue Apr 05 02:45:16 +0000 2016,tweetprecedent AAFtroyes16 datasprintaaf,,,0,717181281432440832,,,,fr,,,2,715195259362402306,HRochetteCastel,"<a href=""http://erased12073499.com"" rel=""nofollow"">erased12073499</a>",RT @HRochetteCastel: #tweetprecedent #AAFtroyes16 Tout ça avec des logiciels libres et gratuits: open refine et cartodb #datasprintaaf,https://twitter.com/nschaetti/status/717181281432440832,Thu Jun 04 17:09:56 +0000 2009,nschaetti,false,"Doctoral researcher in #MachineLearning @IIUN_UniNE, developer of #EchoTorch, #TorchLanguage, #MindTorch and #WorldAI. YouTube #IA #ML : https://t.co/5yTVScSeTI",31056,8348,8120,2278,"Nyon, Suisse",NS.ai (Nils Schaetti),nschaetti,122852,Greenland,http://www.nilsschaetti.com/,false
,Mon Apr 18 19:12:07 +0000 2016,datasprintAAF AAFTroyes16 opendata dataviz archives,https://twitter.com/BaO_patrimoine/status/722140671998431232/photo/1,http://dlvr.it/L5FK4L,3,722140671998431232,,,,sv,,false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Storify du #datasprintAAF du forum #AAFTroyes16 - #opendata #dataviz #archives https://t.co/APd0zKXgE0 https://t.co/6I86ZQi9z4,https://twitter.com/BaO_patrimoine/status/722140671998431232,Tue Jul 08 19:47:35 +0000 2014,BaO_patrimoine,false,Boîte à outils #patrimoine #culture #archives sauce #numérique. Photos : https://t.co/NVwJwTqabz et https://t.co/fALA9bp861 / sévit aussi sous @daieuxdailleurs,47,1315,655,128,,Patrimoine&Numérique,BaO_patrimoine,2312,Lisbon,http://www.patrimoine-et-numerique.fr,false
,Sat Jul 02 12:39:42 +0000 2016,GLAMhack2016 datasprintAAF,,,0,749221006183718912,,,,fr,,,5,749187574225334272,seeksanusername,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @seeksanusername: Excellente prez de @daieuxdailleurs pour le #GLAMhack2016 autour du #datasprintAAF
-&gt; Réutilisation des archives !
htt…",https://twitter.com/CabrioA/status/749221006183718912,Sun Dec 11 15:37:41 +0000 2011,CabrioA,false,"Archiviste || Interests and curiosity in archives, museums, history of art, Wikipedia. ID Wiki: BV_AmandineC",3759,240,296,87,,Cabrio Amandine,CabrioA,3549,Bern,,false
